id,name,name_upper,neighbourhood_group,price
16662964,"Cute 1 Bdrm Apt, 10 minutes from Manhattan","CUTE 1 BDRM APT, 10 MINUTES FROM MANHATTAN",Queens,125
16663520,Brooklyn's Bed & Breakfast (3 BR),BROOKLYN'S BED & BREAKFAST (3 BR),Brooklyn,225
16663731,Private bedroom in Williamsburg industrial loft,PRIVATE BEDROOM IN WILLIAMSBURG INDUSTRIAL LOFT,Brooklyn,54
16664045,ONLY 4.4 MILES TO MIDTOWN MANHATTAN,ONLY 4.4 MILES TO MIDTOWN MANHATTAN,Queens,184
16664669,Brooklyn's Bed & Breakfast (2 BR),BROOKLYN'S BED & BREAKFAST (2 BR),Brooklyn,175
16665181,Romantic hide out in brooklyn,ROMANTIC HIDE OUT IN BROOKLYN,Brooklyn,69
16670882,Brooklyn 1 bedroom near it all,BROOKLYN 1 BEDROOM NEAR IT ALL,Brooklyn,175
16673329,Cozy brownstone studio in the heart of Harlem!,COZY BROWNSTONE STUDIO IN THE HEART OF HARLEM!,Manhattan,91
16673377,Stunning bedroom in the best neighborhood of NYC,STUNNING BEDROOM IN THE BEST NEIGHBORHOOD OF NYC,Manhattan,122
16673626,Modern 1 bed/duplex southslope Brooklyn,MODERN 1 BED/DUPLEX SOUTHSLOPE BROOKLYN,Brooklyn,150
16673954,Charming West Village Brownstone w/Private Terrace,CHARMING WEST VILLAGE BROWNSTONE W/PRIVATE TERRACE,Manhattan,250
16674233,Huge Comfy Room,HUGE COMFY ROOM,Brooklyn,49
16674839,Cozy East Village Apartment Room.,COZY EAST VILLAGE APARTMENT ROOM.,Manhattan,75
16675507,Penthouse w/ private Manhattan skyline view deck!,PENTHOUSE W/ PRIVATE MANHATTAN SKYLINE VIEW DECK!,Brooklyn,125
16675965,Large and cosy apartment - Upper east!,LARGE AND COSY APARTMENT - UPPER EAST!,Manhattan,120
16677170,Sunny Chelsea Oasis,SUNNY CHELSEA OASIS,Manhattan,233
16677256,Renovated 1BR Penthouse Oasis In Brownstone,RENOVATED 1BR PENTHOUSE OASIS IN BROWNSTONE,Manhattan,220
16677358,"Sunny room in Sunset Park, Brooklyn","SUNNY ROOM IN SUNSET PARK, BROOKLYN",Brooklyn,32
16677866,Nice Private Studio Apartment,NICE PRIVATE STUDIO APARTMENT,Manhattan,105
16678104,"Wyndham Midtown: E 45th St., NYC","WYNDHAM MIDTOWN: E 45TH ST., NYC",Manhattan,165
16678888,Peaceful Spacious 1 Bdrm Apt in Carroll Gardens,PEACEFUL SPACIOUS 1 BDRM APT IN CARROLL GARDENS,Brooklyn,175
16685971,Great 1 bedroom Apartment,GREAT 1 BEDROOM APARTMENT,Manhattan,75
16686651,Two Charming Bedrooms in the Lower East Side,TWO CHARMING BEDROOMS IN THE LOWER EAST SIDE,Manhattan,200
16687158,Large Private Apartment in Clinton Hill,LARGE PRIVATE APARTMENT IN CLINTON HILL,Brooklyn,100
16687716,Gorgeous Large Room near LGA,GORGEOUS LARGE ROOM NEAR LGA,Queens,90
16688119,Stunning Brooklyn Condo,STUNNING BROOKLYN CONDO,Brooklyn,109
16688892,East Williamsburg Cozy Studio,EAST WILLIAMSBURG COZY STUDIO,Brooklyn,95
16689593,Private room in Williamsburg 15 mins from city,PRIVATE ROOM IN WILLIAMSBURG 15 MINS FROM CITY,Brooklyn,60
16690484,Fort Greene bungalow,FORT GREENE BUNGALOW,Brooklyn,75
16690627,"Beautiful urban sanctuary in Park Slope, Brooklyn","BEAUTIFUL URBAN SANCTUARY IN PARK SLOPE, BROOKLYN",Brooklyn,175
16690832,1 private room in a spacious+quiet Park Slope apt,1 PRIVATE ROOM IN A SPACIOUS+QUIET PARK SLOPE APT,Brooklyn,46
16691242,1 bedroom available in heart of east village,1 BEDROOM AVAILABLE IN HEART OF EAST VILLAGE,Manhattan,50
16691826,Cozy and Cute 1 bdrm in perfect Midtown location,COZY AND CUTE 1 BDRM IN PERFECT MIDTOWN LOCATION,Manhattan,98
16692402,2BEDS or DOUBLE BED (KINGSIZE) / PRIVATE BATHROOM,2BEDS OR DOUBLE BED (KINGSIZE) / PRIVATE BATHROOM,Brooklyn,95
16693621,Woodside private room for visitors!,WOODSIDE PRIVATE ROOM FOR VISITORS!,Queens,34
16693953,EXQUISITE TRANQUIL QUIET ROOM IN NYC,EXQUISITE TRANQUIL QUIET ROOM IN NYC,Queens,79
16697657,"NYMT60-1 LUXURY! Studio,Cozy,Gym,doorman st-6","NYMT60-1 LUXURY! STUDIO,COZY,GYM,DOORMAN ST-6",Manhattan,130
16701051,Tribeca one bedroom apt - jan 13-30th,TRIBECA ONE BEDROOM APT - JAN 13-30TH,Manhattan,100
16701087,Your stay at NYC Artist Home,YOUR STAY AT NYC ARTIST HOME,Manhattan,75
16703749,Clean and Cozy room in Central Manhattan,CLEAN AND COZY ROOM IN CENTRAL MANHATTAN,Manhattan,61
16704118,Prime location 15-20mins to manhattan.nearall.C.,PRIME LOCATION 15-20MINS TO MANHATTAN.NEARALL.C.,Queens,99
16706521,Entire studio Apartment in New York City.,ENTIRE STUDIO APARTMENT IN NEW YORK CITY.,Manhattan,110
16706758,Private midtown Apt w/ shared bath,PRIVATE MIDTOWN APT W/ SHARED BATH,Manhattan,99
16706875,Spacious and cozy room 25minutes from Manhattan,SPACIOUS AND COZY ROOM 25MINUTES FROM MANHATTAN,Brooklyn,42
16708143,Bright room with full size bed.,BRIGHT ROOM WITH FULL SIZE BED.,Brooklyn,50
16708692,2 Bedroom Apt.-30 secs from C train,2 BEDROOM APT.-30 SECS FROM C TRAIN,Brooklyn,82
16709467,2 Bedroom Loft in Clinton Hill,2 BEDROOM LOFT IN CLINTON HILL,Brooklyn,206
16709795,"Beautiful Upper East Side 1 BR Apt, Charming!","BEAUTIFUL UPPER EAST SIDE 1 BR APT, CHARMING!",Manhattan,120
16710016,Newly renovated 1 bdrm right by trains. Entire apt,NEWLY RENOVATED 1 BDRM RIGHT BY TRAINS. ENTIRE APT,Brooklyn,69
16710300,"Charming, Authentic Village Walkup","CHARMING, AUTHENTIC VILLAGE WALKUP",Manhattan,164
16711476,Spacious 1 Bedroom in Washington Heights,SPACIOUS 1 BEDROOM IN WASHINGTON HEIGHTS,Manhattan,95
16712302,"NYMT06-1 LUXURY! one bedroom,Gym,doorman Ap-A","NYMT06-1 LUXURY! ONE BEDROOM,GYM,DOORMAN AP-A",Manhattan,160
16716676,1.5 Bedroom in Fantastic Fort Greene!,1.5 BEDROOM IN FANTASTIC FORT GREENE!,Brooklyn,150
16718498,"Huge Cosy Room in E.Williamsburg,Rooftop &Backyard","HUGE COSY ROOM IN E.WILLIAMSBURG,ROOFTOP &BACKYARD",Brooklyn,75
16719568,Sunny 1 bedroom in the heart of Greenpoint,SUNNY 1 BEDROOM IN THE HEART OF GREENPOINT,Brooklyn,130
16720039,Very Chic and SUPER Convenient South Harlem Apt,VERY CHIC AND SUPER CONVENIENT SOUTH HARLEM APT,Manhattan,95
16720574,"Gramercy Heaven, right off Park Ave","GRAMERCY HEAVEN, RIGHT OFF PARK AVE",Manhattan,199
16720662,Beautiful Brooklyn 3-Bedroom Duplex,BEAUTIFUL BROOKLYN 3-BEDROOM DUPLEX,Brooklyn,150
16721040,Beautiful Fort Greene triplex with Yard,BEAUTIFUL FORT GREENE TRIPLEX WITH YARD,Brooklyn,550
16721137,Spacious Duplex Apartment in South Williamsburg,SPACIOUS DUPLEX APARTMENT IN SOUTH WILLIAMSBURG,Brooklyn,250
16721299,Williamsburg Escape - Lorimier L,WILLIAMSBURG ESCAPE - LORIMIER L,Brooklyn,150
16722564,12 East 86th St full furnished,12 EAST 86TH ST FULL FURNISHED,Manhattan,200
16722762,Cozy one bedroom apartment,COZY ONE BEDROOM APARTMENT,Manhattan,100
16723682,"Cozy, sun-splashed room in two-floor apartment","COZY, SUN-SPLASHED ROOM IN TWO-FLOOR APARTMENT",Brooklyn,68
16725326,"UWS Historic Townhouse:  Renovated Kit. & Bath, 5A","UWS HISTORIC TOWNHOUSE:  RENOVATED KIT. & BATH, 5A",Manhattan,140
16725576,"Room with the balcony, fits 3!","ROOM WITH THE BALCONY, FITS 3!",Manhattan,99
16725615,Quiet comfortable  near Times Sq.,QUIET COMFORTABLE  NEAR TIMES SQ.,Manhattan,97
16725879,Casa Soho 2 Bedroom 2 bath,CASA SOHO 2 BEDROOM 2 BATH,Manhattan,500
16725924,Light up room close to Central Park,LIGHT UP ROOM CLOSE TO CENTRAL PARK,Manhattan,75
16726217,1 Bedroom - Beautiful and Cozy Brownstone in Bklyn,1 BEDROOM - BEAUTIFUL AND COZY BROWNSTONE IN BKLYN,Brooklyn,150
16730833,Underground Palace,UNDERGROUND PALACE,Brooklyn,80
16731782,"Private, Windsor Terrace Studio","PRIVATE, WINDSOR TERRACE STUDIO",Brooklyn,98
16732266,High Ceilings steps to Barclay Cntr,HIGH CEILINGS STEPS TO BARCLAY CNTR,Brooklyn,165
16734212,"Bright, Spacious, Clean Loft Space with Balcony!","BRIGHT, SPACIOUS, CLEAN LOFT SPACE WITH BALCONY!",Brooklyn,125
16734233,FAB 1BD Sunnyside Gardens Apt with Patio,FAB 1BD SUNNYSIDE GARDENS APT WITH PATIO,Queens,300
16735133,Charming and Artsy LES 1-Bedroom,CHARMING AND ARTSY LES 1-BEDROOM,Manhattan,124
16735801,Twin bed-Close to Columbia U & Central Park,TWIN BED-CLOSE TO COLUMBIA U & CENTRAL PARK,Manhattan,100
16735848,"TRAIN NEAR, 10JFK, 30LGA CuteBedr in3Bed,Manhattan","TRAIN NEAR, 10JFK, 30LGA CUTEBEDR IN3BED,MANHATTAN",Queens,33
16736830,Modern & classic 3-BR apt in private brownstone,MODERN & CLASSIC 3-BR APT IN PRIVATE BROWNSTONE,Brooklyn,275
16737042,Modern Apartment...Great Location,MODERN APARTMENT...GREAT LOCATION,Queens,60
16738648,맨하튼 소호 거리 주변 2인실,맨하튼 소호 거리 주변 2인실,Manhattan,30
16739146,Practical Modern 2 Bedroom Apartment on Subway,PRACTICAL MODERN 2 BEDROOM APARTMENT ON SUBWAY,Bronx,71
16739891,Private Studio Apartment in a Historic Brownstone,PRIVATE STUDIO APARTMENT IN A HISTORIC BROWNSTONE,Manhattan,158
16740081,Spacious & Stylish Top Floor 1BR (Whole Apt),SPACIOUS & STYLISH TOP FLOOR 1BR (WHOLE APT),Manhattan,100
16740218,Cozy Double Bedroom in Williamsburg,COZY DOUBLE BEDROOM IN WILLIAMSBURG,Brooklyn,70
16740779,Room in East Williamsburg,ROOM IN EAST WILLIAMSBURG,Brooklyn,77
16741278,Private Room in Central Manhattan,PRIVATE ROOM IN CENTRAL MANHATTAN,Manhattan,90
16741935,Financial District Luxury Experience,FINANCIAL DISTRICT LUXURY EXPERIENCE,Manhattan,210
16749005,Oasis Retreat Bed-Stuy Brooklyn,OASIS RETREAT BED-STUY BROOKLYN,Brooklyn,250
16749235,Adorable Lower East Side room with Patio,ADORABLE LOWER EAST SIDE ROOM WITH PATIO,Manhattan,175
16751768,Brooklyn Pied-à-Terre 2 Bed 31 day minimum,BROOKLYN PIED-À-TERRE 2 BED 31 DAY MINIMUM,Brooklyn,116
16751838,"Park Avenue South, Svcd Studio Apt","PARK AVENUE SOUTH, SVCD STUDIO APT",Manhattan,190
16751874,COZY  PRIVATE APARTMENT-HOUSE W/ EXTRA MEDIA ROOM,COZY  PRIVATE APARTMENT-HOUSE W/ EXTRA MEDIA ROOM,Queens,65
16753723,"Centrally Located, Large, Clean, Private Bedroom","CENTRALLY LOCATED, LARGE, CLEAN, PRIVATE BEDROOM",Manhattan,68
16755891,"Hip, Vibrant, COLORFUL Downtown Manhattan 1 Bed","HIP, VIBRANT, COLORFUL DOWNTOWN MANHATTAN 1 BED",Manhattan,200
16755920,HUGE Master Bedroom in Remodeled Brownstone.,HUGE MASTER BEDROOM IN REMODELED BROWNSTONE.,Brooklyn,55
16756027,NYC Sunny Private Flat In Heart of it All.,NYC SUNNY PRIVATE FLAT IN HEART OF IT ALL.,Brooklyn,89
16756480,Modern 2 Bed 2 Bath with private roof deck,MODERN 2 BED 2 BATH WITH PRIVATE ROOF DECK,Brooklyn,125
16756678,"Fully Furnished 4bedroom/2bathroom In Brooklyn, NY","FULLY FURNISHED 4BEDROOM/2BATHROOM IN BROOKLYN, NY",Brooklyn,197
16757281,"Female, Shared, Cozy, Huge Harlem Studio Apt","FEMALE, SHARED, COZY, HUGE HARLEM STUDIO APT",Manhattan,50
16757480,Cozy Brooklyn Apartment,COZY BROOKLYN APARTMENT,Brooklyn,37
16758426,"Charming & Modern, Comfortable & Efficient 1-BR","CHARMING & MODERN, COMFORTABLE & EFFICIENT 1-BR",Manhattan,189
16764130,Spacious Studio apt—1 Subway stop from Manhattan,SPACIOUS STUDIO APT—1 SUBWAY STOP FROM MANHATTAN,Bronx,80
16766700,Quiet place to stay in Harlem,QUIET PLACE TO STAY IN HARLEM,Manhattan,39
16766743,Large apartment by the park. Close to trains.,LARGE APARTMENT BY THE PARK. CLOSE TO TRAINS.,Brooklyn,123
16766855,Manhattan - 15 mins to Midtown!,MANHATTAN - 15 MINS TO MIDTOWN!,Manhattan,60
16767194,Room in beautiful duplex brownstone with garden,ROOM IN BEAUTIFUL DUPLEX BROWNSTONE WITH GARDEN,Brooklyn,74
16768336,Private Room in Brooklyn (E.Williamsburg),PRIVATE ROOM IN BROOKLYN (E.WILLIAMSBURG),Brooklyn,45
16768665,Huge Apartment for Experiencing New York,HUGE APARTMENT FOR EXPERIENCING NEW YORK,Manhattan,175
16769229,"20 min to Manhattan, Spacious 2BD in Brooklyn, NYC","20 MIN TO MANHATTAN, SPACIOUS 2BD IN BROOKLYN, NYC",Brooklyn,135
16770311,Spacious Artist Bedroom — 30 Min to Manhattan!,SPACIOUS ARTIST BEDROOM — 30 MIN TO MANHATTAN!,Brooklyn,30
16771876,Delight in Your Home Away from Home in NYC!,DELIGHT IN YOUR HOME AWAY FROM HOME IN NYC!,Bronx,60
16772578,Cozy sunny NYC/BK view,COZY SUNNY NYC/BK VIEW,Brooklyn,52
16775958,The Happy Hideaway,THE HAPPY HIDEAWAY,Brooklyn,144
16776959,1 Bedroom in Great Brooklyn Neighborhood,1 BEDROOM IN GREAT BROOKLYN NEIGHBORHOOD,Brooklyn,75
16777456,Large Studio New York-Bronx comfortable,LARGE STUDIO NEW YORK-BRONX COMFORTABLE,Bronx,73
16777938,Clean & Large room hearth of NYC Midtown!!,CLEAN & LARGE ROOM HEARTH OF NYC MIDTOWN!!,Manhattan,119
16778711,"Luxurious & Modern, Private Deck + Great location","LUXURIOUS & MODERN, PRIVATE DECK + GREAT LOCATION",Brooklyn,170
16778903,Private bedroom,PRIVATE BEDROOM,Manhattan,135
16778904,"Quiet cozy apartment, air-conditioned room","QUIET COZY APARTMENT, AIR-CONDITIONED ROOM",Manhattan,25
16779548,Empire Room in Spacious Apartment,EMPIRE ROOM IN SPACIOUS APARTMENT,Brooklyn,35
16779705,Cozy West Village Studio,COZY WEST VILLAGE STUDIO,Manhattan,103
16780398,Sunny private room in Homecrest Ave Brooklyn,SUNNY PRIVATE ROOM IN HOMECREST AVE BROOKLYN,Brooklyn,50
16780469,Beautiful Manhattan apt. blocks from Central Park,BEAUTIFUL MANHATTAN APT. BLOCKS FROM CENTRAL PARK,Manhattan,55
16781516,Large NYC room billionaires row 5 min CentralPark!,LARGE NYC ROOM BILLIONAIRES ROW 5 MIN CENTRALPARK!,Manhattan,99
16781601,Room 14,ROOM 14,Bronx,43
16783144,Wonderful island life in NYC,WONDERFUL ISLAND LIFE IN NYC,Manhattan,75
16783828,GORGEOUS Very Large Room next to Central Park!,GORGEOUS VERY LARGE ROOM NEXT TO CENTRAL PARK!,Manhattan,117
16784199,Sunny And Renovated Greenwich Village Apartment!,SUNNY AND RENOVATED GREENWICH VILLAGE APARTMENT!,Manhattan,195
16791336,Spacious Room in East Village Oasis,SPACIOUS ROOM IN EAST VILLAGE OASIS,Manhattan,100
16791809,Small Brooklyn Gem 25 Minutes Away from the City,SMALL BROOKLYN GEM 25 MINUTES AWAY FROM THE CITY,Brooklyn,34
16792022,Sunny peaceful eclectic Williamsburg apartment,SUNNY PEACEFUL ECLECTIC WILLIAMSBURG APARTMENT,Brooklyn,44
16792642,Sunny 2 bdrm Park Slope Apt w/ Yard 3min to Subway,SUNNY 2 BDRM PARK SLOPE APT W/ YARD 3MIN TO SUBWAY,Brooklyn,210
16793429,COZY at MOTT,COZY AT MOTT,Manhattan,150
16793649,"Bright Modern Apt near Major Trains! A, C, J, Z, L","BRIGHT MODERN APT NEAR MAJOR TRAINS! A, C, J, Z, L",Brooklyn,84
16794070,1 Bedroom in a gorgeous brownstone in South Harlem,1 BEDROOM IN A GORGEOUS BROWNSTONE IN SOUTH HARLEM,Manhattan,69
16794287,Furnished 1BR on Prospect Park,FURNISHED 1BR ON PROSPECT PARK,Brooklyn,39
16795470,Nice bedroom. Sleeps 2.,NICE BEDROOM. SLEEPS 2.,Manhattan,88
16795503,Spacious Private Access Near Trains M - L and J,SPACIOUS PRIVATE ACCESS NEAR TRAINS M - L AND J,Brooklyn,33
16795643,Private bedroom with queen bed and  single bed.,PRIVATE BEDROOM WITH QUEEN BED AND  SINGLE BED.,Manhattan,98
16796255,"Clean, Cozy Private Room with TV Uptown Manhattan","CLEAN, COZY PRIVATE ROOM WITH TV UPTOWN MANHATTAN",Manhattan,60
16797910,Brooklyn less than 30 min from manhattan (subway),BROOKLYN LESS THAN 30 MIN FROM MANHATTAN (SUBWAY),Brooklyn,75
16798165,Newly renovated and cozy 1-bedroom in Brooklyn,NEWLY RENOVATED AND COZY 1-BEDROOM IN BROOKLYN,Brooklyn,100
16798351,Beautiful East Village Studio,BEAUTIFUL EAST VILLAGE STUDIO,Manhattan,115
16802965,Modern Apt in Townhouse in Williamsburg prime!,MODERN APT IN TOWNHOUSE IN WILLIAMSBURG PRIME!,Brooklyn,200
16804336,"Michael's Cozy Studio Central Park, Subway 1,A B C","MICHAEL'S COZY STUDIO CENTRAL PARK, SUBWAY 1,A B C",Manhattan,130
16805050,!!!Living&Working. Beautiful Coliving on Flatbush,!!!LIVING&WORKING. BEAUTIFUL COLIVING ON FLATBUSH,Brooklyn,28
16805065,Hey!!! Check out this apt. On our new link!!!,HEY!!! CHECK OUT THIS APT. ON OUR NEW LINK!!!,Manhattan,230
16805103,"East 63rd street, Studio Serviced Apartment","EAST 63RD STREET, STUDIO SERVICED APARTMENT",Manhattan,179
16805446,Perfect Cobble Hill Apartment for Two,PERFECT COBBLE HILL APARTMENT FOR TWO,Brooklyn,190
16805869,Windowside Orchard Street Room in Lower East Side!,WINDOWSIDE ORCHARD STREET ROOM IN LOWER EAST SIDE!,Manhattan,100
16805921,Loft -- Master Bedroom w/ Ensuite in Heart of LES,LOFT -- MASTER BEDROOM W/ ENSUITE IN HEART OF LES,Manhattan,100
16807028,Sunny Ditmas Park Carriage House (Events Listing),SUNNY DITMAS PARK CARRIAGE HOUSE (EVENTS LISTING),Brooklyn,1000
16807550,Spacious room in North Williamsburg/Greenpoint,SPACIOUS ROOM IN NORTH WILLIAMSBURG/GREENPOINT,Brooklyn,55
16807749,Beautiful little bedroom + private living room,BEAUTIFUL LITTLE BEDROOM + PRIVATE LIVING ROOM,Brooklyn,85
16808375,Private room in Brooklyn,PRIVATE ROOM IN BROOKLYN,Brooklyn,55
16808464,"Large, Sunny Room in 2 Story 2 Bedroom Corner Unit","LARGE, SUNNY ROOM IN 2 STORY 2 BEDROOM CORNER UNIT",Brooklyn,50
16810023,"5m walk to L, Great Location ❤️ Priv. Bath/Balcony","5M WALK TO L, GREAT LOCATION ❤️ PRIV. BATH/BALCONY",Brooklyn,95
16810808,Family friendly 2 bedroom apartment on Homecrest,FAMILY FRIENDLY 2 BEDROOM APARTMENT ON HOMECREST,Brooklyn,139
16811150,Clinton hill paradise,CLINTON HILL PARADISE,Brooklyn,100
16811199,Spacious 1 bdrm apt in amazing location,SPACIOUS 1 BDRM APT IN AMAZING LOCATION,Queens,120
16811364,"Queen Sized Bed Townhouse Apartment, Near Subway","QUEEN SIZED BED TOWNHOUSE APARTMENT, NEAR SUBWAY",Brooklyn,30
16813292,Stylish Private Room + Bath in the Heart of LES,STYLISH PRIVATE ROOM + BATH IN THE HEART OF LES,Manhattan,174
16814205,Cozy Room Close to JFK!!,COZY ROOM CLOSE TO JFK!!,Queens,53
16814382,Large Room in Home with Backyard Near Metro,LARGE ROOM IN HOME WITH BACKYARD NEAR METRO,Bronx,79
16814385,"Modern, Cozy Room in Stunning Harlem Brownstone","MODERN, COZY ROOM IN STUNNING HARLEM BROWNSTONE",Manhattan,173
16814536,Prime location homestay in Brooklyn sunset park,PRIME LOCATION HOMESTAY IN BROOKLYN SUNSET PARK,Brooklyn,55
16814803,Cozy Room in Home with Backyard Near Metro,COZY ROOM IN HOME WITH BACKYARD NEAR METRO,Bronx,60
16814818,Cozy Bedroom in the Heart of Downtown Manhattan,COZY BEDROOM IN THE HEART OF DOWNTOWN MANHATTAN,Manhattan,120
16815519,"Sunny, Quiet Oasis w/ Elevator - Close to Subway!","SUNNY, QUIET OASIS W/ ELEVATOR - CLOSE TO SUBWAY!",Manhattan,130
16821077,Park Slope - Bright Spacious Sunny Room - Flexible,PARK SLOPE - BRIGHT SPACIOUS SUNNY ROOM - FLEXIBLE,Brooklyn,80
16821898,Big bright cozy room to call home,BIG BRIGHT COZY ROOM TO CALL HOME,Brooklyn,50
16822398,!!!Co-Housing taken to the Next Level /Flatbush/2,!!!CO-HOUSING TAKEN TO THE NEXT LEVEL /FLATBUSH/2,Brooklyn,20
16823231,1BR Spacious Luxury Apartment in Williamsburg BK,1BR SPACIOUS LUXURY APARTMENT IN WILLIAMSBURG BK,Brooklyn,120
16823712,Room w/ terrace in house w/ backyard Williamsburg!,ROOM W/ TERRACE IN HOUSE W/ BACKYARD WILLIAMSBURG!,Brooklyn,66
16823923,Wonderful Apartment Upper West Side Midtown,WONDERFUL APARTMENT UPPER WEST SIDE MIDTOWN,Manhattan,250
16824884,Amazing One Bedroom Apt,AMAZING ONE BEDROOM APT,Brooklyn,110
16826741,The Gramercy East,THE GRAMERCY EAST,Manhattan,155
16827163,quintessential modern Brooklyn loft** ONLY TONIGHT,QUINTESSENTIAL MODERN BROOKLYN LOFT** ONLY TONIGHT,Brooklyn,200
16827715,Private One Bedroom/5 min. walk to train,PRIVATE ONE BEDROOM/5 MIN. WALK TO TRAIN,Queens,85
16828843,"Large, Sunny Studio in the heart of Chelsea.","LARGE, SUNNY STUDIO IN THE HEART OF CHELSEA.",Manhattan,130
16828918,Cute Room Perfect Downtown Location,CUTE ROOM PERFECT DOWNTOWN LOCATION,Manhattan,64
16829324,✪ Stay Together in Style ✪ 2BR / 3 Bed ✪ Best Area,✪ STAY TOGETHER IN STYLE ✪ 2BR / 3 BED ✪ BEST AREA,Manhattan,200
16829867,New studio in Murray Hill,NEW STUDIO IN MURRAY HILL,Manhattan,130
16830241,"Sunny, Modern East Village 1BR w/ 24-hr doorman","SUNNY, MODERN EAST VILLAGE 1BR W/ 24-HR DOORMAN",Manhattan,170
16834485,"! ! ! Coliving: live, work, create","! ! ! COLIVING: LIVE, WORK, CREATE",Brooklyn,22
16835493,!!!Outpost Coliving . Flatbush. Cozy shared room,!!!OUTPOST COLIVING . FLATBUSH. COZY SHARED ROOM,Brooklyn,28
16837628,Outpost Coliving. Great shared apartment Flatbush,OUTPOST COLIVING. GREAT SHARED APARTMENT FLATBUSH,Brooklyn,27
16840727,Great Bed Stuy Room Near Williamsburg & Bushwick,GREAT BED STUY ROOM NEAR WILLIAMSBURG & BUSHWICK,Brooklyn,30
16841844,South Williamsburg bedroom with big bay windows,SOUTH WILLIAMSBURG BEDROOM WITH BIG BAY WINDOWS,Brooklyn,300
16841998,Double Bedroom in a Sunny Bushwick Loft,DOUBLE BEDROOM IN A SUNNY BUSHWICK LOFT,Brooklyn,40
16843605,"Comfortable, eclectic and private apartment","COMFORTABLE, ECLECTIC AND PRIVATE APARTMENT",Brooklyn,280
16844707,Hudson River Aerie,HUDSON RIVER AERIE,Manhattan,60
16845648,"Bright, Beautiful 2 BD, great location UES","BRIGHT, BEAUTIFUL 2 BD, GREAT LOCATION UES",Manhattan,200
16845840,Small Private Room for Rent,SMALL PRIVATE ROOM FOR RENT,Brooklyn,35
16846074,Modern Studio in the Heart of Midtown NYC!,MODERN STUDIO IN THE HEART OF MIDTOWN NYC!,Manhattan,170
16846366,5* Brand New Luxury Apartment with Backyard Oasis,5* BRAND NEW LUXURY APARTMENT WITH BACKYARD OASIS,Manhattan,995
16846462,Brooklyn Gem,BROOKLYN GEM,Brooklyn,140
16847069,Prime SOHO Luxury penthouse Loft,PRIME SOHO LUXURY PENTHOUSE LOFT,Manhattan,399
16851711,"Light-filled Apartment in great area, close 2 all!","LIGHT-FILLED APARTMENT IN GREAT AREA, CLOSE 2 ALL!",Brooklyn,75
16851792,NYで人気の街ﾌﾞﾙｯｸﾘﾝﾊﾟｰｸｽﾛｰﾌﾟで､暮らしてみませんか｡,NYで人気の街ﾌﾞﾙｯｸﾘﾝﾊﾟｰｸｽﾛｰﾌﾟで､暮らしてみませんか｡,Brooklyn,65
16851973,!!! Beautiful private room with backyard.,!!! BEAUTIFUL PRIVATE ROOM WITH BACKYARD.,Brooklyn,32
16852728,!!! Outpost Coliving . Shared twin room,!!! OUTPOST COLIVING . SHARED TWIN ROOM,Brooklyn,26
16854141,"Snug, Cozy 1 bedroom Apartment","SNUG, COZY 1 BEDROOM APARTMENT",Brooklyn,100
16854181,Awesome apartment close to Express Train,AWESOME APARTMENT CLOSE TO EXPRESS TRAIN,Manhattan,98
16854754,"LRG DESIGNER STUDIO/1-BED, MIDTOWN, DOORMAN, ELEV.","LRG DESIGNER STUDIO/1-BED, MIDTOWN, DOORMAN, ELEV.",Manhattan,149
16855055,"Spacious, bright room in luxury building","SPACIOUS, BRIGHT ROOM IN LUXURY BUILDING",Brooklyn,85
16855679,Modern 1 Bedroom Condo at Midtown 45,MODERN 1 BEDROOM CONDO AT MIDTOWN 45,Manhattan,640
16856193,Hotel Room at Wyndham Midtown 45,HOTEL ROOM AT WYNDHAM MIDTOWN 45,Manhattan,325
16858146,Entire Apartment in Hells Kitchen!,ENTIRE APARTMENT IN HELLS KITCHEN!,Manhattan,125
16859099,Manhattan &Time Square Less than 30min 1st floor.,MANHATTAN &TIME SQUARE LESS THAN 30MIN 1ST FLOOR.,Queens,32
16860045,2 bed spacious/Quiet Upper Ditmars Astoria Wifi.,2 BED SPACIOUS/QUIET UPPER DITMARS ASTORIA WIFI.,Queens,47
16860541,Large Bedroom Apartment with  a Private Bathroom,LARGE BEDROOM APARTMENT WITH  A PRIVATE BATHROOM,Manhattan,130
16865916,"Modern Living, Views, Summer in the City!","MODERN LIVING, VIEWS, SUMMER IN THE CITY!",Manhattan,249
